epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,55.0728,1.68613,3.4572,2.2209,0.00135,0.13636,0.00111,0.00014,2.47908,4.30418,3.17513,0.095048,4.802e-05,4.802e-05
4,67.5117,1.73193,3.06097,2.12979,0.00086,0.09091,0.00101,0.00024,2.63751,4.30589,3.3954,0.0930658,6.5842e-05,6.5842e-05
5,82.7362,1.82917,2.75187,1.98395,0.00185,0.18182,0.00216,0.00038,2.7389,4.32674,3.48144,0.0910829,8.2872e-05,8.2872e-05
6,95.6328,1.75705,2.48692,1.91518,0.00139,0.13636,0.00245,0.0007,2.6344,4.26682,3.32187,0.0890991,9.911e-05,9.911e-05
7,110.089,1.70065,2.11086,1.99498,0.00126,0.13636,0.0095,0.00236,2.64178,4.21307,3.3024,0.0871146,0.000114556,0.000114556
8,123.761,1.62059,2.00867,1.9148,0.00123,0.13636,0.01403,0.00416,2.71921,4.19098,3.37357,0.0851292,0.00012921,0.00012921
9,138.991,1.54723,1.73397,1.93626,0.00168,0.18182,0.01399,0.00381,2.75609,4.20037,3.38221,0.0831431,0.000143072,0.000143072
10,153.266,1.67339,1.56094,2.00766,0.00124,0.13636,0.01624,0.0036,2.79043,4.19258,3.41364,0.0811561,0.000156142,0.000156142
11,170.005,1.40729,1.55036,1.65382,0.00164,0.18182,0.01351,0.00289,2.69256,4.21337,3.28307,0.0791684,0.00016842,0.00016842
1,877.262,1.10425,1.32238,1.78731,0.955,0.92897,0.97488,0.57614,1.37493,1.18324,2.29744,0.0673708,0.000329588,0.000329588
2,1747.19,1.04398,0.75869,1.69116,0.95862,0.90295,0.97727,0.63186,1.2555,1.19672,2.06843,0.0343052,0.000597292,0.000597292
1,51.1718,2.09106,8.93165,2.44703,0.00141,0.41379,0.02601,0.00424,2.09959,6.06343,2.53956,0.09703,3e-05,3e-05
2,87.64,2.08641,5.19596,2.37459,0.00043,0.10345,0.00146,0.00031,3.2332,5.79774,3.50796,0.0930631,6.307e-05,6.307e-05
3,123.23,1.76849,4.64015,1.84079,0.00096,0.2069,0.00335,0.00119,3.51364,5.33654,3.77394,0.0890882,8.822e-05,8.822e-05
4,158.167,1.96705,3.77346,2.0592,0.00117,0.24138,0.00154,0.00035,3.46858,4.94954,3.83541,0.0851054,0.00010545,0.00010545
5,193.776,1.9439,2.75931,2.09765,0.00299,0.13793,0.00251,0.00063,3.0345,5.01282,3.41497,0.0811148,0.00011476,0.00011476
6,227.961,1.87783,3.17833,1.9634,0.00282,0.03448,0.00183,0.00037,2.81288,5.02164,3.25287,0.0771162,0.00011615,0.00011615
7,261.931,1.53804,2.78064,1.7311,0.01079,0.10345,0.00714,0.00118,2.50328,4.86336,3.01675,0.0731096,0.00010962,0.00010962
8,296.517,1.65271,2.55917,1.59229,0.01083,0.10345,0.0105,0.00337,2.40971,4.80159,2.9963,0.0690952,9.517e-05,9.517e-05
9,330.831,1.41016,2.30926,1.45148,0.02525,0.17241,0.03332,0.00856,2.25711,4.76002,2.84287,0.0650728,7.28e-05,7.28e-05
10,365.727,1.50055,2.25897,1.56923,0.05455,0.2069,0.10223,0.03576,2.13569,4.52592,2.48075,0.0610425,4.251e-05,4.251e-05
1,27.8159,2.11366,3.84988,2.43513,0.00227,0.68182,0.04567,0.01761,1.89285,4.32565,2.67155,0.09901,1e-05,1e-05
2,42.9661,2.1147,3.77835,2.51522,0.00227,0.68182,0.00351,0.00109,2.12134,4.30222,2.86612,0.097027,2.703e-05,2.703e-05
3,54.3709,1.71336,3.49977,2.22447,0.00135,0.13636,0.0015,0.00015,2.42417,4.27903,3.1498,0.0950401,4.01e-05,4.01e-05
4,65.7721,1.71934,3.07641,2.10374,0.00135,0.13636,0.00118,0.00021,2.58193,4.28656,3.32921,0.0930492,4.921e-05,4.921e-05
5,76.871,1.81121,2.88889,2.06704,0.00098,0.09091,0.00096,0.0001,2.80983,4.35197,3.58753,0.0910544,5.436e-05,5.436e-05
6,88.2392,1.70725,2.68137,1.87971,0.0015,0.13636,0.00342,0.0004,2.74204,4.30927,3.3808,0.0890556,5.555e-05,5.555e-05
7,99.3315,1.50616,2.53098,1.85885,0.00224,0.22727,0.02417,0.00534,2.53435,4.23638,3.11517,0.0870528,5.278e-05,5.278e-05
8,110.341,1.52762,2.31925,1.86658,0.00255,0.27273,0.04186,0.01779,2.46425,4.1156,3.00643,0.0850461,4.605e-05,4.605e-05
9,120.871,1.64872,2.31776,1.92117,0.00257,0.27273,0.04113,0.01979,2.44213,4.08013,2.94082,0.0830354,3.536e-05,3.536e-05
10,132.055,1.66368,1.96961,1.98302,0.00214,0.22727,0.03865,0.01917,2.36227,4.05783,2.85085,0.0810207,2.071e-05,2.071e-05
1,19.5953,2.11366,3.84988,2.43513,0.00227,0.68182,0.04567,0.01761,1.89285,4.32565,2.67155,0.09901,1e-05,1e-05
2,36.0981,2.1147,3.77835,2.51522,0.00227,0.68182,0.00351,0.00109,2.12134,4.30222,2.86612,0.097027,2.703e-05,2.703e-05
3,50.6629,1.71336,3.49977,2.22447,0.00135,0.13636,0.0015,0.00015,2.42417,4.27903,3.1498,0.0950401,4.01e-05,4.01e-05
4,65.1425,1.71934,3.07641,2.10374,0.00135,0.13636,0.00118,0.00021,2.58193,4.28656,3.32921,0.0930492,4.921e-05,4.921e-05
5,80.4304,1.81121,2.88889,2.06704,0.00098,0.09091,0.00096,0.0001,2.80983,4.35197,3.58753,0.0910544,5.436e-05,5.436e-05
6,94.6567,1.70725,2.68137,1.87971,0.0015,0.13636,0.00342,0.0004,2.74204,4.30927,3.3808,0.0890556,5.555e-05,5.555e-05
7,107.613,1.50616,2.53098,1.85885,0.00224,0.22727,0.02417,0.00534,2.53435,4.23638,3.11517,0.0870528,5.278e-05,5.278e-05
8,120.203,1.52762,2.31925,1.86658,0.00255,0.27273,0.04186,0.01779,2.46425,4.1156,3.00643,0.0850461,4.605e-05,4.605e-05
9,132.275,1.64872,2.31776,1.92117,0.00257,0.27273,0.04113,0.01979,2.44213,4.08013,2.94082,0.0830354,3.536e-05,3.536e-05
10,144.933,1.66368,1.96961,1.98302,0.00214,0.22727,0.03865,0.01917,2.36227,4.05783,2.85085,0.0810207,2.071e-05,2.071e-05
1,17.2918,2.13407,3.96862,2.50131,0.00258,0.77273,0.18499,0.07111,2.02052,3.87716,2.20213,0.09901,1e-05,1e-05
2,30.2703,2.22703,3.73816,2.51657,0.00389,0.68182,0.07043,0.01765,2.14662,3.75508,2.16895,0.097029,2.901e-05,2.901e-05
3,43.26,2.05249,3.37133,2.32391,0.00415,0.68182,0.03295,0.00865,2.36039,3.8015,2.32698,0.0950467,4.67e-05,4.67e-05
4,55.1381,2.06775,2.95205,2.30668,0.00399,0.59091,0.04076,0.00697,2.5254,3.88364,2.59787,0.0930631,6.307e-05,6.307e-05
5,66.7209,1.66387,2.99819,1.90974,0.00451,0.5,0.01719,0.00448,2.65442,4.1181,2.96044,0.0910781,7.812e-05,7.812e-05
6,78.1116,1.98221,2.79603,2.09084,0.00363,0.31818,0.01026,0.00277,2.89659,4.47154,3.06143,0.0890919,9.185e-05,9.185e-05
7,89.5601,1.75432,2.20776,1.87152,0.00388,0.31818,0.01842,0.00351,3.12563,4.22101,3.27496,0.0871043,0.00010426,0.00010426
8,101.416,1.76511,2.52994,1.85,0.00471,0.40909,0.03607,0.00695,2.9956,3.93622,3.04096,0.0851154,0.00011535,0.00011535
9,113.347,1.72509,2.33236,1.93729,0.00558,0.5,0.08149,0.01628,2.90921,3.75963,2.89272,0.0831251,0.00012512,0.00012512
10,124.816,1.65218,1.91593,1.76867,0.00568,0.54545,0.19089,0.04033,2.58106,3.70432,2.62089,0.0811336,0.00013357,0.00013357
11,136.324,1.70214,1.86832,1.79812,0.0049,0.5,0.21465,0.08161,2.46956,3.55962,2.49576,0.0791407,0.0001407,0.0001407
12,148.005,1.5111,1.84588,1.68541,0.00527,0.59091,0.25034,0.09079,2.39427,3.46321,2.42383,0.0771465,0.00014651,0.00014651
13,159.468,1.64851,1.70215,1.72653,0.00597,0.72727,0.35934,0.09244,2.32935,3.41005,2.35958,0.075151,0.000151,0.000151
14,171.008,1.48808,1.66141,1.685,0.00657,0.86364,0.43489,0.0958,2.19159,3.30495,2.22297,0.0731542,0.00015417,0.00015417
15,182.527,1.48068,1.59433,1.71427,0.00619,0.86364,0.47661,0.09972,2.14219,3.23277,2.21334,0.071156,0.00015602,0.00015602
16,194.334,1.57774,1.38929,1.71873,0.00608,0.86364,0.34729,0.07655,2.18344,3.1942,2.40835,0.0691566,0.00015655,0.00015655
17,208.434,1.48773,1.265,1.68925,0.00667,0.86364,0.2571,0.06541,2.1901,3.15871,2.44596,0.0671558,0.00015576,0.00015576
18,220.294,1.60876,1.37218,1.74856,0.00752,0.81818,0.2906,0.07722,2.17574,3.13669,2.42992,0.0651537,0.00015365,0.00015365
19,232.011,1.5356,1.45085,1.68323,0.01072,0.86364,0.49034,0.11271,2.1158,3.09009,2.2494,0.0631502,0.00015022,0.00015022
20,243.4,1.51951,1.21672,1.73878,0.01526,0.90909,0.58301,0.20161,1.92893,2.98809,1.98668,0.0611455,0.00014547,0.00014547
21,254.779,1.74977,1.3834,1.77677,0.02047,0.90909,0.62591,0.2511,1.82498,2.95159,1.84087,0.0591394,0.0001394,0.0001394
22,265.996,1.41345,1.17448,1.65289,0.02554,0.90909,0.6402,0.2891,1.75411,2.89319,1.78254,0.057132,0.00013201,0.00013201
23,277.301,1.61924,1.17252,1.81457,0.0314,0.90909,0.63919,0.29538,1.74326,2.89272,1.77909,0.0551233,0.0001233,0.0001233
24,288.492,1.41404,1.32155,1.57158,0.03683,0.90909,0.63908,0.3062,1.73583,2.88582,1.76873,0.0531133,0.00011327,0.00011327
25,300.035,1.46415,1.20924,1.58828,0.04396,0.90909,0.66251,0.31619,1.70465,2.86032,1.76058,0.0511019,0.00010192,0.00010192
26,311.558,1.44258,1.26307,1.4334,0.05362,0.90909,0.69184,0.32502,1.68895,2.84889,1.72211,0.0490893,8.925e-05,8.925e-05
27,323.128,1.54273,1.13563,1.5763,0.20161,0.77273,0.71996,0.31498,1.62645,2.832,1.68543,0.0470753,7.526e-05,7.526e-05
28,334.506,1.31156,1.10659,1.5902,0.20161,0.77273,0.71996,0.31498,1.62645,2.832,1.68543,0.04506,5.995e-05,5.995e-05
29,345.295,1.30513,0.97813,1.48806,0.9404,0.71763,0.78261,0.34008,1.62175,2.77916,1.65938,0.0430433,4.332e-05,4.332e-05
30,356.606,1.26603,1.04084,1.57018,1,0.58767,0.82361,0.35107,1.62314,2.71206,1.65241,0.0410254,2.537e-05,2.537e-05
1,18.048,2.55547,4.3144,3.04812,0.00258,0.77273,0.17844,0.06796,1.81528,4.27293,2.49273,0.09901,1e-05,1e-05
2,31.6232,2.23509,3.69817,2.66886,0.00243,0.63636,0.00294,0.00086,2.22249,4.29835,2.84649,0.097029,2.901e-05,2.901e-05
3,44.8526,2.13226,3.30228,2.48568,0.00185,0.18182,0.00262,0.00074,2.50757,4.38348,3.17869,0.0950467,4.67e-05,4.67e-05
4,56.4916,2.21813,3.08869,2.40165,0.00248,0.27273,0.00634,0.00219,2.52892,4.33489,3.06427,0.0930631,6.307e-05,6.307e-05
5,67.9053,1.9089,2.84375,2.03554,0.00319,0.40909,0.07684,0.0257,2.59983,4.18472,3.00039,0.0910781,7.812e-05,7.812e-05
6,79.0152,1.9236,2.47159,2.00735,0.00246,0.36364,0.04843,0.01522,2.71025,4.12196,2.99222,0.0890919,9.185e-05,9.185e-05
7,90.159,1.73766,2.37148,1.87052,0.00315,0.5,0.04582,0.00804,2.66193,4.10264,2.96119,0.0871043,0.00010426,0.00010426
8,101.385,1.71046,2.19454,1.7358,0.00307,0.54545,0.065,0.01121,2.67933,3.85937,2.92963,0.0851154,0.00011535,0.00011535
9,112.375,1.81275,2.04187,1.7313,0.00321,0.59091,0.06304,0.01303,2.58295,3.83007,2.8227,0.0831251,0.00012512,0.00012512
10,124.826,1.923,2.09282,1.94385,0.0031,0.59091,0.06881,0.01424,2.47942,3.74801,2.6765,0.0811336,0.00013357,0.00013357
11,136.583,1.78793,1.64749,1.73269,0.00295,0.59091,0.1197,0.03302,2.4333,3.61817,2.5805,0.0791407,0.0001407,0.0001407
1,28.0576,2.5614,3.74609,2.59011,0.00242,0.72727,0.0319,0.00686,1.90247,4.03571,2.39045,0.09901,1e-05,1e-05
2,47.5298,2.25813,3.55035,2.34842,0.00242,0.72727,0.00734,0.00196,2.40837,4.04652,2.79008,0.097029,2.901e-05,2.901e-05
3,65.4553,2.07917,3.3026,2.09387,0.00212,0.63636,0.00493,0.00123,2.87581,4.21757,3.29809,0.0950467,4.67e-05,4.67e-05
4,82.9698,1.93812,3.0889,1.98116,0.00227,0.68182,0.03804,0.00498,2.969,4.30622,3.41615,0.0930631,6.307e-05,6.307e-05
5,101.889,1.87479,2.99594,2.00158,0.00258,0.77273,0.01132,0.00195,3.11917,4.42704,3.48772,0.0910781,7.812e-05,7.812e-05
6,118.738,1.88086,2.79902,1.86611,0.00182,0.54545,0.00212,0.00055,3.42832,4.57519,3.63556,0.0890919,9.185e-05,9.185e-05
7,134.634,1.91372,2.71628,1.86285,0.00182,0.54545,0.00465,0.00077,3.55656,4.64897,3.5738,0.0871043,0.00010426,0.00010426
8,151.972,1.80073,2.39633,1.82843,0.00227,0.68182,0.00906,0.00158,3.39302,4.51591,3.35759,0.0851154,0.00011535,0.00011535
9,169.301,1.74441,2.34252,1.78021,0.00227,0.68182,0.00856,0.00205,3.37745,4.30896,3.27891,0.0831251,0.00012512,0.00012512
10,184.179,2.04474,2.38965,1.9757,0.00242,0.72727,0.00849,0.00218,3.14983,4.26181,3.0715,0.0811336,0.00013357,0.00013357
11,200.36,1.908,2.30268,1.83375,0.00242,0.72727,0.00893,0.00209,3.02633,4.10376,2.96053,0.0791407,0.0001407,0.0001407
1,47.7245,2.06974,3.74729,2.05779,0.00375,0.45455,0.04043,0.00869,1.83462,4.09542,2.61557,0.09703,3e-05,3e-05
2,80.037,1.52279,3.51626,1.67245,0.00387,0.59091,0.01133,0.00357,2.30665,4.08942,2.80756,0.0930677,6.769e-05,6.769e-05
3,111.727,2.23463,3.65773,2.12523,0.00435,0.63636,0.00671,0.00174,2.71953,3.97203,2.94353,0.0891027,0.00010274,0.00010274
4,140.342,1.89859,3.29934,1.81493,0.00349,0.36364,0.006,0.00158,3.2257,4.18394,3.57098,0.0851352,0.00013515,0.00013515
5,170.084,1.96803,3.41243,2.06234,0.0034,0.27273,0.00627,0.00111,3.18805,4.28111,3.76213,0.0811649,0.00016492,0.00016492
6,200.991,1.54818,2.8628,1.44661,0.00339,0.22727,0.00352,0.0009,3.2041,4.3894,3.87065,0.0771921,0.00019205,0.00019205
7,230.571,1.85559,2.67767,1.83146,0.00355,0.22727,0.00343,0.00077,3.15965,4.52754,3.85088,0.0732165,0.00021654,0.00021654
8,259.172,2.1933,2.30523,2.1422,0.00209,0.13636,0.00187,0.00046,3.27162,4.44786,3.96218,0.0692384,0.00023839,0.00023839
9,287.54,1.91394,2.47643,1.82237,0.00271,0.18182,0.00562,0.00092,3.38598,4.298,4.2711,0.0652576,0.0002576,0.0002576
10,314.851,2.08403,3.03115,1.87392,0.00443,0.31818,0.02114,0.00306,3.25346,4.17053,3.91754,0.0612742,0.00027417,0.00027417
11,344.989,1.79242,2.05441,1.84139,0.00553,0.40909,0.02689,0.00652,3.03959,3.94119,3.32167,0.0572881,0.0002881,0.0002881
1,42.3136,1.85206,3.27,2.10172,0.00235,0.83721,0.03264,0.00824,1.85607,3.81597,2.58464,0.09703,3e-05,3e-05
2,79.7709,2.09756,3.13578,2.19582,0.00448,0.5814,0.0151,0.0044,2.37013,4.26568,3.2884,0.0930677,6.769e-05,6.769e-05
1,68.8561,2.06544,3.11873,2.20892,0.00206,0.6,0.06289,0.0268,2.05403,4.35521,2.27646,0.09802,2e-05,2e-05
2,96.1821,1.66476,2.63679,1.84877,0.0029,0.31429,0.05782,0.01807,2.33836,5.36931,2.83939,0.0950484,4.835e-05,4.835e-05
3,121.427,1.66522,2.61881,1.78463,0.00366,0.4,0.05673,0.01679,2.12838,5.51231,2.90721,0.0920747,7.472e-05,7.472e-05
4,146.179,1.8665,2.54067,2.01386,0.00373,0.37143,0.12719,0.03174,2.05008,4.80785,2.87941,0.0890991,9.911e-05,9.911e-05
5,175.019,2.03458,2.24882,2.01311,0.00337,0.4,0.0802,0.01963,2.22246,4.25329,2.78765,0.0861215,0.00012152,0.00012152
6,201.462,1.82119,2.55947,1.81366,0.00322,0.48571,0.03801,0.00983,2.17937,4.00694,2.64682,0.083142,0.00014195,0.00014195
7,227.403,1.95534,2.58329,2.22477,0.00272,0.48571,0.02848,0.00582,2.04656,3.84561,2.45467,0.0801604,0.0001604,0.0001604
8,250.723,1.62189,1.90007,1.61415,0.00371,0.54286,0.01928,0.00362,1.97843,3.81345,2.37424,0.0771769,0.00017687,0.00017687
9,274.54,1.6165,2.0236,1.82739,0.00398,0.51429,0.02438,0.00492,1.98173,3.79973,2.35106,0.0741914,0.00019136,0.00019136
10,298.378,1.80116,2.16294,2.05203,0.00419,0.51429,0.06303,0.01168,1.9815,3.82159,2.39502,0.0712039,0.00020387,0.00020387
11,322.178,1.75423,2.02888,1.76368,0.0046,0.51429,0.1264,0.03327,2.01792,3.85224,2.47695,0.0682144,0.0002144,0.0002144
12,345.886,1.72136,1.78166,1.77365,0.00445,0.48571,0.12247,0.03866,2.04385,3.88759,2.478,0.065223,0.00022295,0.00022295
13,369.653,1.70309,1.81527,1.72186,0.00497,0.54286,0.09074,0.03471,1.99294,3.848,2.40717,0.0622295,0.00022952,0.00022952
14,395.722,1.61621,1.94223,1.83482,0.00478,0.54286,0.15955,0.04366,2.01811,3.80627,2.39693,0.0592341,0.00023411,0.00023411
15,449.244,1.43032,2.25862,1.86702,0.00516,0.6,0.17398,0.04437,2.07432,3.79172,2.42507,0.0562367,0.00023672,0.00023672
16,481.552,1.75253,1.91599,1.9283,0.00515,0.6,0.18424,0.05967,2.12009,3.73909,2.44039,0.0532374,0.00023735,0.00023735
17,506.899,1.41561,2.23155,1.6175,0.00595,0.68571,0.23672,0.09523,1.94352,3.78188,2.28546,0.050236,0.000236,0.000236
18,530.7,1.76948,1.96638,1.97757,0.11985,0.57143,0.24457,0.0975,1.92724,3.64783,2.20956,0.0472327,0.00023267,0.00023267
19,554.566,1.54857,1.769,1.81221,0.33559,0.45714,0.28355,0.12158,1.90225,3.42503,2.16912,0.0442274,0.00022736,0.00022736
20,579.632,1.51608,1.64943,1.78413,0.62928,0.37143,0.44139,0.20488,1.80039,3.04542,1.9588,0.0412201,0.00022007,0.00022007
21,604.407,1.6288,2.16689,1.93188,0.62374,0.48571,0.50829,0.23646,1.71492,2.87782,1.84965,0.0382108,0.0002108,0.0002108
22,626.906,1.32124,1.79844,1.7632,0.68406,0.49513,0.55515,0.26996,1.62828,2.72331,1.76966,0.0351995,0.00019955,0.00019955
23,649.169,1.40754,1.63049,1.6279,0.74147,0.54286,0.54677,0.25323,1.59912,2.57011,1.71809,0.0321863,0.00018632,0.00018632
24,671.296,1.45743,1.44088,1.87507,0.70745,0.6,0.58736,0.26427,1.57174,2.45759,1.68705,0.0291711,0.00017111,0.00017111
25,694.5,1.48512,1.79508,1.7652,0.73751,0.6,0.60025,0.2718,1.59324,2.40197,1.69822,0.0261539,0.00015392,0.00015392
26,716.806,1.77873,1.63861,2.20547,0.72653,0.6,0.63988,0.29211,1.60201,2.30145,1.70412,0.0231348,0.00013475,0.00013475
27,738.948,1.05001,1.66138,1.57369,0.80518,0.62857,0.70092,0.34427,1.54195,2.14325,1.66299,0.0201136,0.0001136,0.0001136
28,761.538,1.33608,1.42852,1.55821,0.76645,0.65714,0.73437,0.35808,1.51312,1.9927,1.61864,0.0170905,9.047e-05,9.047e-05
29,784.781,1.2285,1.3372,1.73302,0.76645,0.65714,0.73437,0.35808,1.51312,1.9927,1.61864,0.0140654,6.536e-05,6.536e-05
30,807.899,1.48286,1.40084,2.00705,0.78737,0.68571,0.76965,0.37093,1.49451,1.86209,1.59444,0.0110383,3.827e-05,3.827e-05
